index,datetime,occupants_t,hour,minute,day_of_week,is_weekend,is_working_hour,occupants_t,occupants_t_minus_30min,occupants_t_minus_1h,occupants_t_minus_1.5h,occupants_t_minus_2h
201,2006-01-02 09:30:00,92.14994179269578,9,30,0,0,1,92.14994179269578,93.60169132845505,92.00955759322036,93.3427053578218,83.50470156401747
202,2006-01-02 09:40:00,92.77442806711372,9,40,0,0,1,92.77442806711372,94.98813462424236,90.87492698490416,92.52334287296796,97.00695512848417
203,2006-01-02 09:50:00,89.50649499650581,9,50,0,0,1,89.50649499650581,92.67477706564858,93.86492688832328,93.0255130720117,96.07787415608183
204,2006-01-02 10:00:00,87.70827052622701,10,0,0,0,1,87.70827052622701,92.14994179269578,93.60169132845505,92.00955759322036,93.3427053578218
205,2006-01-02 10:10:00,82.19902859080406,10,10,0,0,1,82.19902859080406,92.77442806711372,94.98813462424236,90.87492698490416,92.52334287296796
206,2006-01-02 10:20:00,79.896286823551,10,20,0,0,1,79.896286823551,89.50649499650581,92.67477706564858,93.86492688832328,93.0255130720117
207,2006-01-02 10:30:00,68.43237725215468,10,30,0,0,1,68.43237725215468,87.70827052622701,92.14994179269578,93.60169132845505,92.00955759322036
208,2006-01-02 10:40:00,61.65322799197795,10,40,0,0,1,61.65322799197795,82.19902859080406,92.77442806711372,94.98813462424236,90.87492698490416
209,2006-01-02 10:50:00,51.4344083890073,10,50,0,0,1,51.4344083890073,79.896286823551,89.50649499650581,92.67477706564858,93.86492688832328
210,2006-01-02 11:00:00,46.90780723142665,11,0,0,0,1,46.90780723142665,68.43237725215468,87.70827052622701,92.14994179269578,93.60169132845505
211,2006-01-02 11:10:00,45.95642989952204,11,10,0,0,1,45.95642989952204,61.65322799197795,82.19902859080406,92.77442806711372,94.98813462424236
212,2006-01-02 11:20:00,47.32827911177206,11,20,0,0,1,47.32827911177206,51.4344083890073,79.896286823551,89.50649499650581,92.67477706564858
213,2006-01-02 11:30:00,53.55942229784839,11,30,0,0,1,53.55942229784839,46.90780723142665,68.43237725215468,87.70827052622701,92.14994179269578
214,2006-01-02 11:40:00,62.84444778926229,11,40,0,0,1,62.84444778926229,45.95642989952204,61.65322799197795,82.19902859080406,92.77442806711372
215,2006-01-02 11:50:00,69.94387182745982,11,50,0,0,1,69.94387182745982,47.32827911177206,51.4344083890073,79.896286823551,89.50649499650581
216,2006-01-02 12:00:00,78.25078142882218,12,0,0,0,1,78.25078142882218,53.55942229784839,46.90780723142665,68.43237725215468,87.70827052622701
217,2006-01-02 12:10:00,82.69823627609352,12,10,0,0,1,82.69823627609352,62.84444778926229,45.95642989952204,61.65322799197795,82.19902859080406
218,2006-01-02 12:20:00,85.62414683564842,12,20,0,0,1,85.62414683564842,69.94387182745982,47.32827911177206,51.4344083890073,79.896286823551
219,2006-01-02 12:30:00,89.39163167895913,12,30,0,0,1,89.39163167895913,78.25078142882218,53.55942229784839,46.90780723142665,68.43237725215468
220,2006-01-02 12:40:00,92.18708985955004,12,40,0,0,1,92.18708985955004,82.69823627609352,62.84444778926229,45.95642989952204,61.65322799197795
221,2006-01-02 12:50:00,90.40602221726948,12,50,0,0,1,90.40602221726948,85.62414683564842,69.94387182745982,47.32827911177206,51.4344083890073
222,2006-01-02 13:00:00,89.97824031199053,13,0,0,0,1,89.97824031199053,89.39163167895913,78.25078142882218,53.55942229784839,46.90780723142665
223,2006-01-02 13:10:00,88.69551021531879,13,10,0,0,1,88.69551021531879,92.18708985955004,82.69823627609352,62.84444778926229,45.95642989952204
224,2006-01-02 13:20:00,92.2754864271315,13,20,0,0,1,92.2754864271315,90.40602221726948,85.62414683564842,69.94387182745982,47.32827911177206
225,2006-01-02 13:30:00,91.99211671560217,13,30,0,0,1,91.99211671560217,89.97824031199053,89.39163167895913,78.25078142882218,53.55942229784839
226,2006-01-02 13:40:00,91.56463594235522,13,40,0,0,1,91.56463594235522,88.69551021531879,92.18708985955004,82.69823627609352,62.84444778926229
227,2006-01-02 13:50:00,90.53737841596045,13,50,0,0,1,90.53737841596045,92.2754864271315,90.40602221726948,85.62414683564842,69.94387182745982
228,2006-01-02 14:00:00,91.87565154192264,14,0,0,0,1,91.87565154192264,91.99211671560217,89.97824031199053,89.39163167895913,78.25078142882218
229,2006-01-02 14:10:00,89.96679757285011,14,10,0,0,1,89.96679757285011,91.56463594235522,88.69551021531879,92.18708985955004,82.69823627609352
230,2006-01-02 14:20:00,86.62125574033234,14,20,0,0,1,86.62125574033234,90.53737841596045,92.2754864271315,90.40602221726948,85.62414683564842
231,2006-01-02 14:30:00,87.3227328044022,14,30,0,0,1,87.3227328044022,91.87565154192264,91.99211671560217,89.97824031199053,89.39163167895913
232,2006-01-02 14:40:00,87.45025057473447,14,40,0,0,1,87.45025057473447,89.96679757285011,91.56463594235522,88.69551021531879,92.18708985955004
233,2006-01-02 14:50:00,88.20165121895079,14,50,0,0,1,88.20165121895079,86.62125574033234,90.53737841596045,92.2754864271315,90.40602221726948
234,2006-01-02 15:00:00,88.25473507145855,15,0,0,0,1,88.25473507145855,87.3227328044022,91.87565154192264,91.99211671560217,89.97824031199053
235,2006-01-02 15:10:00,88.14371599499718,15,10,0,0,1,88.14371599499718,87.45025057473447,89.96679757285011,91.56463594235522,88.69551021531879
236,2006-01-02 15:20:00,88.04257322720096,15,20,0,0,1,88.04257322720096,88.20165121895079,86.62125574033234,90.53737841596045,92.2754864271315
237,2006-01-02 15:30:00,87.73562610940337,15,30,0,0,1,87.73562610940337,88.25473507145855,87.3227328044022,91.87565154192264,91.99211671560217
238,2006-01-02 15:40:00,89.02445112434424,15,40,0,0,1,89.02445112434424,88.14371599499718,87.45025057473447,89.96679757285011,91.56463594235522
239,2006-01-02 15:50:00,88.3552517284241,15,50,0,0,1,88.3552517284241,88.04257322720096,88.20165121895079,86.62125574033234,90.53737841596045
240,2006-01-02 16:00:00,88.23925665619282,16,0,0,0,1,88.23925665619282,87.73562610940337,88.25473507145855,87.3227328044022,91.87565154192264
241,2006-01-02 16:10:00,76.86975091811713,16,10,0,0,1,76.86975091811713,89.02445112434424,88.14371599499718,87.45025057473447,89.96679757285011
242,2006-01-02 16:20:00,45.606528977681826,16,20,0,0,1,45.606528977681826,88.3552517284241,88.04257322720096,88.20165121895079,86.62125574033234
243,2006-01-02 16:30:00,16.93658979528778,16,30,0,0,1,16.93658979528778,88.23925665619282,87.73562610940337,88.25473507145855,87.3227328044022
244,2006-01-02 16:40:00,4.335840209922285,16,40,0,0,1,4.335840209922285,76.86975091811713,89.02445112434424,88.14371599499718,87.45025057473447
245,2006-01-02 16:50:00,1.3647260936631938,16,50,0,0,1,1.3647260936631938,45.606528977681826,88.3552517284241,88.04257322720096,88.20165121895079
246,2006-01-02 17:00:00,1.281645406942005,17,0,0,0,1,1.281645406942005,16.93658979528778,88.23925665619282,87.73562610940337,88.25473507145855
247,2006-01-02 17:10:00,1.1971833959768858,17,10,0,0,1,1.1971833959768858,4.335840209922285,76.86975091811713,89.02445112434424,88.14371599499718
248,2006-01-02 17:20:00,1.1113344952298263,17,20,0,0,1,1.1113344952298263,1.3647260936631938,45.606528977681826,88.3552517284241,88.04257322720096
249,2006-01-02 17:30:00,1.0240943671561735,17,30,0,0,1,1.0240943671561735,1.281645406942005,16.93658979528778,88.23925665619282,87.73562610940337
250,2006-01-02 17:40:00,0.9354605463723686,17,40,0,0,1,0.9354605463723686,1.1971833959768858,4.335840209922285,76.86975091811713,89.02445112434424
251,2006-01-02 17:50:00,0.8454338293349579,17,50,0,0,1,0.8454338293349579,1.1113344952298263,1.3647260936631938,45.606528977681826,88.3552517284241
252,2006-01-02 18:00:00,0.7540195649240857,18,0,0,0,0,0.7540195649240857,1.0240943671561735,1.281645406942005,16.93658979528778,88.23925665619282
253,2006-01-02 18:10:00,0.6612280660737611,18,10,0,0,0,0.6612280660737611,0.9354605463723686,1.1971833959768858,4.335840209922285,76.86975091811713
254,2006-01-02 18:20:00,0.5670744908789871,18,20,0,0,0,0.5670744908789871,0.8454338293349579,1.1113344952298263,1.3647260936631938,45.606528977681826
255,2006-01-02 18:30:00,0.4715784972493324,18,30,0,0,0,0.4715784972493324,0.7540195649240857,1.0240943671561735,1.281645406942005,16.93658979528778
256,2006-01-02 18:40:00,0.3747638822321093,18,40,0,0,0,0.3747638822321093,0.6612280660737611,0.9354605463723686,1.1971833959768858,4.335840209922285
257,2006-01-02 18:50:00,0.2766582405780013,18,50,0,0,0,0.2766582405780013,0.5670744908789871,0.8454338293349579,1.1113344952298263,1.3647260936631938
258,2006-01-02 19:00:00,0.1772926399996919,19,0,0,0,0,0.1772926399996919,0.4715784972493324,0.7540195649240857,1.0240943671561735,1.281645406942005
259,2006-01-02 19:10:00,0.0767013129193827,19,10,0,0,0,0.0767013129193827,0.3747638822321093,0.6612280660737611,0.9354605463723686,1.1971833959768858
260,2006-01-02 19:20:00,-0.0250786354855776,19,20,0,0,0,-0.0250786354855776,0.2766582405780013,0.5670744908789871,0.8454338293349579,1.1113344952298263
261,2006-01-02 19:30:00,-0.1280075028807488,19,30,0,0,0,-0.1280075028807488,0.1772926399996919,0.4715784972493324,0.7540195649240857,1.0240943671561735
262,2006-01-02 19:40:00,-0.2320432487995631,19,40,0,0,0,-0.2320432487995631,0.0767013129193827,0.3747638822321093,0.6612280660737611,0.9354605463723686
263,2006-01-02 19:50:00,-0.3371417368313203,19,50,0,0,0,-0.3371417368313203,-0.0250786354855776,0.2766582405780013,0.5670744908789871,0.8454338293349579
264,2006-01-02 20:00:00,-0.4432569600327909,20,0,0,0,0,-0.4432569600327909,-0.1280075028807488,0.1772926399996919,0.4715784972493324,0.7540195649240857
265,2006-01-02 20:10:00,-0.5503412501060438,20,10,0,0,0,-0.5503412501060438,-0.2320432487995631,0.0767013129193827,0.3747638822321093,0.6612280660737611
266,2006-01-02 20:20:00,-0.6583454714569683,20,20,0,0,0,-0.6583454714569683,-0.3371417368313203,-0.0250786354855776,0.2766582405780013,0.5670744908789871
267,2006-01-02 20:30:00,-0.7672192012868351,20,30,0,0,0,-0.7672192012868351,-0.4432569600327909,-0.1280075028807488,0.1772926399996919,0.4715784972493324
268,2006-01-02 20:40:00,-0.8769108969245352,20,40,0,0,0,-0.8769108969245352,-0.5503412501060438,-0.2320432487995631,0.0767013129193827,0.3747638822321093
269,2006-01-02 20:50:00,-0.9873680513706232,20,50,0,0,0,-0.9873680513706232,-0.6583454714569683,-0.3371417368313203,-0.0250786354855776,0.2766582405780013
270,2006-01-02 21:00:00,-1.0985373379895051,21,0,0,0,0,-1.0985373379895051,-0.7672192012868351,-0.4432569600327909,-0.1280075028807488,0.1772926399996919
271,2006-01-02 21:10:00,-1.2103647451113415,21,10,0,0,0,-1.2103647451113415,-0.8769108969245352,-0.5503412501060438,-0.2320432487995631,0.0767013129193827
272,2006-01-02 21:20:00,-1.3227957011658231,21,20,0,0,0,-1.3227957011658231,-0.9873680513706232,-0.6583454714569683,-0.3371417368313203,-0.0250786354855776
273,2006-01-02 21:30:00,-1.4357751910632146,21,30,0,0,0,-1.4357751910632146,-1.0985373379895051,-0.7672192012868351,-0.4432569600327909,-0.1280075028807488
274,2006-01-02 21:40:00,-1.5492478644775076,21,40,0,0,0,-1.5492478644775076,-1.2103647451113415,-0.8769108969245352,-0.5503412501060438,-0.2320432487995631
275,2006-01-02 21:50:00,-1.6631581368396766,21,50,0,0,0,-1.6631581368396766,-1.3227957011658231,-0.9873680513706232,-0.6583454714569683,-0.3371417368313203
276,2006-01-02 22:00:00,-1.7774502836543036,22,0,0,0,0,-1.7774502836543036,-1.4357751910632146,-1.0985373379895051,-0.7672192012868351,-0.4432569600327909
277,2006-01-02 22:10:00,-1.892068528828155,22,10,0,0,0,-1.892068528828155,-1.5492478644775076,-1.2103647451113415,-0.8769108969245352,-0.5503412501060438
278,2006-01-02 22:20:00,-2.0069571276256184,22,20,0,0,0,-2.0069571276256184,-1.6631581368396766,-1.3227957011658231,-0.9873680513706232,-0.6583454714569683
279,2006-01-02 22:30:00,-2.122060444728028,22,30,0,0,0,-2.122060444728028,-1.7774502836543036,-1.4357751910632146,-1.0985373379895051,-0.7672192012868351
280,2006-01-02 22:40:00,-2.2373230279193237,22,40,0,0,0,-2.2373230279193237,-1.892068528828155,-1.5492478644775076,-1.2103647451113415,-0.8769108969245352
281,2006-01-02 22:50:00,-2.352689677884541,22,50,0,0,0,-2.352689677884541,-2.0069571276256184,-1.6631581368396766,-1.3227957011658231,-0.9873680513706232
282,2006-01-02 23:00:00,-2.468105514654198,23,0,0,0,0,-2.468105514654198,-2.122060444728028,-1.7774502836543036,-1.4357751910632146,-1.0985373379895051
283,2006-01-02 23:10:00,-2.5835160413590543,23,10,0,0,0,-2.5835160413590543,-2.2373230279193237,-1.892068528828155,-1.5492478644775076,-1.2103647451113415
284,2006-01-02 23:20:00,-2.6988672056857155,23,20,0,0,0,-2.6988672056857155,-2.352689677884541,-2.0069571276256184,-1.6631581368396766,-1.3227957011658231
285,2006-01-02 23:30:00,-2.814105459185363,23,30,0,0,0,-2.814105459185363,-2.468105514654198,-2.122060444728028,-1.7774502836543036,-1.4357751910632146
286,2006-01-02 23:40:00,-2.9291778142354516,23,40,0,0,0,-2.9291778142354516,-2.5835160413590543,-2.2373230279193237,-1.892068528828155,-1.5492478644775076
287,2006-01-02 23:50:00,-3.0440318981503154,23,50,0,0,0,-3.0440318981503154,-2.6988672056857155,-2.352689677884541,-2.0069571276256184,-1.6631581368396766
288,2006-01-03 00:00:00,-3.158616004047502,0,0,1,0,0,-3.158616004047502,-2.814105459185363,-2.468105514654198,-2.122060444728028,-1.7774502836543036
289,2006-01-03 00:10:00,-3.2728791419748404,0,10,1,0,0,-3.2728791419748404,-2.9291778142354516,-2.5835160413590543,-2.2373230279193237,-1.892068528828155
290,2006-01-03 00:20:00,-3.386771098034451,0,20,1,0,0,-3.386771098034451,-3.0440318981503154,-2.6988672056857155,-2.352689677884541,-2.0069571276256184
291,2006-01-03 00:30:00,-3.500242478761841,0,30,1,0,0,-3.500242478761841,-3.158616004047502,-2.814105459185363,-2.468105514654198,-2.122060444728028
292,2006-01-03 00:40:00,-3.6132447485691728,0,40,1,0,0,-3.6132447485691728,-3.2728791419748404,-2.9291778142354516,-2.5835160413590543,-2.2373230279193237
293,2006-01-03 00:50:00,-3.7257302641707497,0,50,1,0,0,-3.7257302641707497,-3.386771098034451,-3.0440318981503154,-2.6988672056857155,-2.352689677884541
294,2006-01-03 01:00:00,-3.837652306255478,1,0,1,0,0,-3.837652306255478,-3.500242478761841,-3.158616004047502,-2.814105459185363,-2.468105514654198
295,2006-01-03 01:10:00,-3.9489651084924375,1,10,1,0,0,-3.9489651084924375,-3.6132447485691728,-3.2728791419748404,-2.9291778142354516,-2.5835160413590543
296,2006-01-03 01:20:00,-4.059623896554989,1,20,1,0,0,-4.059623896554989,-3.7257302641707497,-3.386771098034451,-3.0440318981503154,-2.6988672056857155
297,2006-01-03 01:30:00,-4.169584959277408,1,30,1,0,0,-4.169584959277408,-3.837652306255478,-3.500242478761841,-3.158616004047502,-2.814105459185363
298,2006-01-03 01:40:00,-4.278805676059228,1,40,1,0,0,-4.278805676059228,-3.9489651084924375,-3.6132447485691728,-3.2728791419748404,-2.9291778142354516
299,2006-01-03 01:50:00,-4.387244530233112,1,50,1,0,0,-4.387244530233112,-4.059623896554989,-3.7257302641707497,-3.386771098034451,-3.0440318981503154
300,2006-01-03 02:00:00,-4.494861122016609,2,0,1,0,0,-4.494861122016609,-4.169584959277408,-3.837652306255478,-3.500242478761841,-3.158616004047502
301,2006-01-03 02:10:00,-4.601616181210957,2,10,1,0,0,-4.601616181210957,-4.278805676059228,-3.9489651084924375,-3.6132447485691728,-3.2728791419748404
302,2006-01-03 02:20:00,-4.707471580067953,2,20,1,0,0,-4.707471580067953,-4.387244530233112,-4.059623896554989,-3.7257302641707497,-3.386771098034451
303,2006-01-03 02:30:00,-4.812390347017981,2,30,1,0,0,-4.812390347017981,-4.494861122016609,-4.169584959277408,-3.837652306255478,-3.500242478761841
304,2006-01-03 02:40:00,-4.916336682512025,2,40,1,0,0,-4.916336682512025,-4.601616181210957,-4.278805676059228,-3.9489651084924375,-3.6132447485691728
305,2006-01-03 02:50:00,-5.019275977135301,2,50,1,0,0,-5.019275977135301,-4.707471580067953,-4.387244530233112,-4.059623896554989,-3.7257302641707497
306,2006-01-03 03:00:00,-5.121174832356495,3,0,1,0,0,-5.121174832356495,-4.812390347017981,-4.494861122016609,-4.169584959277408,-3.837652306255478
307,2006-01-03 03:10:00,-5.222001084104434,3,10,1,0,0,-5.222001084104434,-4.916336682512025,-4.601616181210957,-4.278805676059228,-3.9489651084924375
308,2006-01-03 03:20:00,-5.321723829424101,3,20,1,0,0,-5.321723829424101,-5.019275977135301,-4.707471580067953,-4.387244530233112,-4.059623896554989
309,2006-01-03 03:30:00,-5.420313456560535,3,30,1,0,0,-5.420313456560535,-5.121174832356495,-4.812390347017981,-4.494861122016609,-4.169584959277408
310,2006-01-03 03:40:00,-5.517741678874785,3,40,1,0,0,-5.517741678874785,-5.222001084104434,-4.916336682512025,-4.601616181210957,-4.278805676059228
311,2006-01-03 03:50:00,-5.613981573013859,3,50,1,0,0,-5.613981573013859,-5.321723829424101,-5.019275977135301,-4.707471580067953,-4.387244530233112
312,2006-01-03 04:00:00,-5.709007621794569,4,0,1,0,0,-5.709007621794569,-5.420313456560535,-5.121174832356495,-4.812390347017981,-4.494861122016609
313,2006-01-03 04:10:00,-5.802795762124298,4,10,1,0,0,-5.802795762124298,-5.517741678874785,-5.222001084104434,-4.916336682512025,-4.601616181210957
314,2006-01-03 04:20:00,-5.8953234384310065,4,20,1,0,0,-5.8953234384310065,-5.613981573013859,-5.321723829424101,-5.019275977135301,-4.707471580067953
315,2006-01-03 04:30:00,-5.986569662182184,4,30,1,0,0,-5.986569662182184,-5.709007621794569,-5.420313456560535,-5.121174832356495,-4.812390347017981
316,2006-01-03 04:40:00,-6.076515078365631,4,40,1,0,0,-6.076515078365631,-5.802795762124298,-5.517741678874785,-5.222001084104434,-4.916336682512025
317,2006-01-03 04:50:00,-6.165142039800379,4,50,1,0,0,-6.165142039800379,-5.8953234384310065,-5.613981573013859,-5.321723829424101,-5.019275977135301
318,2006-01-03 05:00:00,-6.252434689962335,5,0,1,0,0,-6.252434689962335,-5.986569662182184,-5.709007621794569,-5.420313456560535,-5.121174832356495
319,2006-01-03 05:10:00,-6.33837905451832,5,10,1,0,0,-6.33837905451832,-6.076515078365631,-5.802795762124298,-5.517741678874785,-5.222001084104434
320,2006-01-03 05:20:00,-6.422963141324445,5,20,1,0,0,-6.422963141324445,-6.165142039800379,-5.8953234384310065,-5.613981573013859,-5.321723829424101
321,2006-01-03 05:30:00,-6.506177048569583,5,30,1,0,0,-6.506177048569583,-6.252434689962335,-5.986569662182184,-5.709007621794569,-5.420313456560535
322,2006-01-03 05:40:00,-6.588013080721765,5,40,1,0,0,-6.588013080721765,-6.33837905451832,-6.076515078365631,-5.802795762124298,-5.517741678874785
323,2006-01-03 05:50:00,-6.6684658695165595,5,50,1,0,0,-6.6684658695165595,-6.422963141324445,-6.165142039800379,-5.8953234384310065,-5.613981573013859
324,2006-01-03 06:00:00,-6.7475324806006185,6,0,1,0,0,-6.7475324806006185,-6.506177048569583,-6.252434689962335,-5.986569662182184,-5.709007621794569
325,2006-01-03 06:10:00,-6.825212488711763,6,10,1,0,0,-6.825212488711763,-6.588013080721765,-6.33837905451832,-6.076515078365631,-5.802795762124298
326,2006-01-03 06:20:00,-6.90150793342422,6,20,1,0,0,-6.90150793342422,-6.6684658695165595,-6.422963141324445,-6.165142039800379,-5.8953234384310065
327,2006-01-03 06:30:00,-6.97642267533741,6,30,1,0,0,-6.97642267533741,-6.7475324806006185,-6.506177048569583,-6.252434689962335,-5.986569662182184
328,2006-01-03 06:40:00,-7.049961819073296,6,40,1,0,0,-7.049961819073296,-6.825212488711763,-6.588013080721765,-6.33837905451832,-6.076515078365631
329,2006-01-03 06:50:00,-7.055428948039584,6,50,1,0,0,-7.055428948039584,-6.90150793342422,-6.6684658695165595,-6.422963141324445,-6.165142039800379
330,2006-01-03 07:00:00,-3.9816544324168177,7,0,1,0,0,-3.9816544324168177,-6.97642267533741,-6.7475324806006185,-6.506177048569583,-6.252434689962335
331,2006-01-03 07:10:00,12.893416535828326,7,10,1,0,0,12.893416535828326,-7.049961819073296,-6.825212488711763,-6.588013080721765,-6.33837905451832
332,2006-01-03 07:20:00,59.279477879674914,7,20,1,0,0,59.279477879674914,-7.055428948039584,-6.90150793342422,-6.6684658695165595,-6.422963141324445
333,2006-01-03 07:30:00,102.59215966195892,7,30,1,0,0,102.59215966195892,-3.9816544324168177,-6.97642267533741,-6.7475324806006185,-6.506177048569583
334,2006-01-03 07:40:00,121.00377509759412,7,40,1,0,0,121.00377509759412,12.893416535828326,-7.049961819073296,-6.825212488711763,-6.588013080721765
335,2006-01-03 07:50:00,120.22182603760704,7,50,1,0,0,120.22182603760704,59.279477879674914,-7.055428948039584,-6.90150793342422,-6.6684658695165595
336,2006-01-03 08:00:00,117.42915030739304,8,0,1,0,1,117.42915030739304,102.59215966195892,-3.9816544324168177,-6.97642267533741,-6.7475324806006185
337,2006-01-03 08:10:00,116.12345457080156,8,10,1,0,1,116.12345457080156,121.00377509759412,12.893416535828326,-7.049961819073296,-6.825212488711763
338,2006-01-03 08:20:00,115.13952638137953,8,20,1,0,1,115.13952638137953,120.22182603760704,59.279477879674914,-7.055428948039584,-6.90150793342422
339,2006-01-03 08:30:00,113.58583971677332,8,30,1,0,1,113.58583971677332,117.42915030739304,102.59215966195892,-3.9816544324168177,-6.97642267533741
340,2006-01-03 08:40:00,112.53869183195678,8,40,1,0,1,112.53869183195678,116.12345457080156,121.00377509759412,12.893416535828326,-7.049961819073296
341,2006-01-03 08:50:00,115.80163941236432,8,50,1,0,1,115.80163941236432,115.13952638137953,120.22182603760704,59.279477879674914,-7.055428948039584
342,2006-01-03 09:00:00,115.70311268868764,9,0,1,0,1,115.70311268868764,113.58583971677332,117.42915030739304,102.59215966195892,-3.9816544324168177
343,2006-01-03 09:10:00,117.62826804185296,9,10,1,0,1,117.62826804185296,112.53869183195678,116.12345457080156,121.00377509759412,12.893416535828326
344,2006-01-03 09:20:00,115.56391720903062,9,20,1,0,1,115.56391720903062,115.80163941236432,115.13952638137953,120.22182603760704,59.279477879674914
345,2006-01-03 09:30:00,114.59999872936385,9,30,1,0,1,114.59999872936385,115.70311268868764,113.58583971677332,117.42915030739304,102.59215966195892
346,2006-01-03 09:40:00,114.8328690569607,9,40,1,0,1,114.8328690569607,117.62826804185296,112.53869183195678,116.12345457080156,121.00377509759412
347,2006-01-03 09:50:00,111.0262852017106,9,50,1,0,1,111.0262852017106,115.56391720903062,115.80163941236432,115.13952638137953,120.22182603760704
348,2006-01-03 10:00:00,107.74674756457976,10,0,1,0,1,107.74674756457976,114.59999872936385,115.70311268868764,113.58583971677332,117.42915030739304
349,2006-01-03 10:10:00,101.59971789846026,10,10,1,0,1,101.59971789846026,114.8328690569607,117.62826804185296,112.53869183195678,116.12345457080156
350,2006-01-03 10:20:00,98.01097330570312,10,20,1,0,1,98.01097330570312,111.0262852017106,115.56391720903062,115.80163941236432,115.13952638137953
351,2006-01-03 10:30:00,83.16039023968258,10,30,1,0,1,83.16039023968258,107.74674756457976,114.59999872936385,115.70311268868764,113.58583971677332
352,2006-01-03 10:40:00,73.84507947743089,10,40,1,0,1,73.84507947743089,101.59971789846026,114.8328690569607,117.62826804185296,112.53869183195678
353,2006-01-03 10:50:00,58.56271115729841,10,50,1,0,1,58.56271115729841,98.01097330570312,111.0262852017106,115.56391720903062,115.80163941236432
354,2006-01-03 11:00:00,51.67776897080753,11,0,1,0,1,51.67776897080753,83.16039023968258,107.74674756457976,114.59999872936385,115.70311268868764
355,2006-01-03 11:10:00,50.939911910183326,11,10,1,0,1,50.939911910183326,73.84507947743089,101.59971789846026,114.8328690569607,117.62826804185296
356,2006-01-03 11:20:00,51.5334554211879,11,20,1,0,1,51.5334554211879,58.56271115729841,98.01097330570312,111.0262852017106,115.56391720903062
357,2006-01-03 11:30:00,61.08870209320863,11,30,1,0,1,61.08870209320863,51.67776897080753,83.16039023968258,107.74674756457976,114.59999872936385
358,2006-01-03 11:40:00,73.21918805566905,11,40,1,0,1,73.21918805566905,50.939911910183326,73.84507947743089,101.59971789846026,114.8328690569607
359,2006-01-03 11:50:00,83.4125314546427,11,50,1,0,1,83.4125314546427,51.5334554211879,58.56271115729841,98.01097330570312,111.0262852017106
360,2006-01-03 12:00:00,95.95423674360478,12,0,1,0,1,95.95423674360478,61.08870209320863,51.67776897080753,83.16039023968258,107.74674756457976
361,2006-01-03 12:10:00,101.68210491143736,12,10,1,0,1,101.68210491143736,73.21918805566905,50.939911910183326,73.84507947743089,101.59971789846026
362,2006-01-03 12:20:00,106.58306544084158,12,20,1,0,1,106.58306544084158,83.4125314546427,51.5334554211879,58.56271115729841,98.01097330570312
363,2006-01-03 12:30:00,112.21865898239484,12,30,1,0,1,112.21865898239484,95.95423674360478,61.08870209320863,51.67776897080753,83.16039023968258
364,2006-01-03 12:40:00,115.70019392776643,12,40,1,0,1,115.70019392776643,101.68210491143736,73.21918805566905,50.939911910183326,73.84507947743089
365,2006-01-03 12:50:00,112.79060286250532,12,50,1,0,1,112.79060286250532,106.58306544084158,83.4125314546427,51.5334554211879,58.56271115729841
366,2006-01-03 13:00:00,112.63599891210552,13,0,1,0,1,112.63599891210552,112.21865898239484,95.95423674360478,61.08870209320863,51.67776897080753
367,2006-01-03 13:10:00,111.14401975896544,13,10,1,0,1,111.14401975896544,115.70019392776643,101.68210491143736,73.21918805566905,50.939911910183326
368,2006-01-03 13:20:00,114.42926614128588,13,20,1,0,1,114.42926614128588,112.79060286250532,106.58306544084158,83.4125314546427,51.5334554211879
369,2006-01-03 13:30:00,113.11398227966008,13,30,1,0,1,113.11398227966008,112.63599891210552,112.21865898239484,95.95423674360478,61.08870209320863
370,2006-01-03 13:40:00,113.6696268613046,13,40,1,0,1,113.6696268613046,111.14401975896544,115.70019392776643,101.68210491143736,73.21918805566905
371,2006-01-03 13:50:00,113.72778826557646,13,50,1,0,1,113.72778826557646,114.42926614128588,112.79060286250532,106.58306544084158,83.4125314546427
372,2006-01-03 14:00:00,115.20174039970598,14,0,1,0,1,115.20174039970598,113.11398227966008,112.63599891210552,112.21865898239484,95.95423674360478
373,2006-01-03 14:10:00,112.75900144061497,14,10,1,0,1,112.75900144061497,113.6696268613046,111.14401975896544,115.70019392776643,101.68210491143736
374,2006-01-03 14:20:00,109.3800582378679,14,20,1,0,1,109.3800582378679,113.72778826557646,114.42926614128588,112.79060286250532,106.58306544084158
375,2006-01-03 14:30:00,109.4573856910259,14,30,1,0,1,109.4573856910259,115.20174039970598,113.11398227966008,112.63599891210552,112.21865898239484
376,2006-01-03 14:40:00,109.49010300226048,14,40,1,0,1,109.49010300226048,112.75900144061497,113.6696268613046,111.14401975896544,115.70019392776643
377,2006-01-03 14:50:00,111.17848147649532,14,50,1,0,1,111.17848147649532,109.3800582378679,113.72778826557646,114.42926614128588,112.79060286250532
378,2006-01-03 15:00:00,111.06887413368898,15,0,1,0,1,111.06887413368898,109.4573856910259,115.20174039970598,113.11398227966008,112.63599891210552
379,2006-01-03 15:10:00,111.33103628952097,15,10,1,0,1,111.33103628952097,109.49010300226048,112.75900144061497,113.6696268613046,111.14401975896544
380,2006-01-03 15:20:00,112.11283348424618,15,20,1,0,1,112.11283348424618,111.17848147649532,109.3800582378679,113.72778826557646,114.42926614128588
381,2006-01-03 15:30:00,111.05900935926344,15,30,1,0,1,111.05900935926344,111.06887413368898,109.4573856910259,115.20174039970598,113.11398227966008
